epoch	flux
54237.996188	729668.0000000
54238.002114	729619.0000000
54238.008041	729716.6250000
54238.013967	729625.5625000
54238.019894	731346.9375000
54238.025820	730422.0625000
54238.031746	729850.1250000
54238.037673	729616.0625000
54238.043599	729702.8750000
54238.049526	729875.2500000
54238.055452	729792.5625000
54238.061378	730261.8750000
54238.067305	730352.3750000
54238.073231	730583.4375000
54238.079158	730324.1875000
54238.085084	731136.3750000
54238.091010	729973.6875000
54238.096937	729607.0625000
54238.102863	729997.5625000
54238.108790	730227.0000000
54238.114716	729960.6250000
54238.120643	729942.3750000
54238.126569	730197.3125000
54238.132495	730495.4375000
54238.138422	730579.1250000
54238.144348	729869.0000000
54238.150275	730138.2500000
54238.156201	731006.6250000
54238.162127	731027.3750000
54238.168054	730625.6250000
54238.173980	730267.4375000
54238.179907	730127.3125000
54238.185833	730236.2500000
54238.191759	730495.0000000
54238.197686	730451.3750000
54238.203612	730157.0000000
54238.209539	730518.5000000
54238.215465	730872.6250000
54238.221391	730693.5625000
54238.227318	730518.9375000
54238.233244	730360.0625000
54238.239171	730168.7500000
54238.245097	730599.9375000
54238.251023	730249.3125000
54238.256950	730031.1875000
54238.262876	730324.3750000
54238.268803	730626.0000000
54238.274729	730376.0000000
54238.280656	730560.8125000
54238.286582	730603.0625000
54238.292508	730160.0000000
54238.298435	730585.8750000
54238.304361	730194.1250000
54238.310288	730291.0625000
54238.316214	730592.4375000
54238.322140	730051.2500000
54238.328067	729820.7500000
54238.333993	730256.3125000
54238.339920	729983.5625000
54238.345846	729563.6875000
54238.351772	730576.4375000
54238.357699	730625.2500000
54238.363625	730157.8750000
54238.369552	730604.9375000
54238.375478	730054.5000000
54238.381404	729440.2500000
54238.387331	729706.7500000
54238.393257	730049.2500000
54238.399184	729552.8125000
54238.405110	729420.2500000
54238.411036	729948.5000000
54238.416963	730282.2500000
54238.422889	730539.8750000
54238.428816	730630.2500000
54238.434742	729565.6250000
54238.440669	729933.6875000
54238.446595	729040.8750000
54238.452521	729766.7500000
54238.458448	729261.6875000
54238.464374	729007.1875000
54238.470301	729558.9375000
54238.476227	729195.6875000
54238.482153	729065.9375000
54238.488080	729500.1875000
54238.494006	728748.8125000
54238.499933	727837.8750000
54238.505859	728786.7500000
54238.511785	729045.4375000
54238.517712	729085.8125000
54238.523638	728993.8125000
54238.529565	728640.2500000
54238.535491	728863.1250000
54238.541417	728950.5000000
54238.547344	728811.8750000
54238.553270	728880.1875000
54238.559197	728419.8125000
54238.565123	727901.3750000
54238.571049	728745.3125000
54238.576976	728627.9375000
54238.582902	728487.9375000
54238.588829	728181.1250000
54238.594755	728487.5000000
54238.600682	728477.0000000
54238.606608	728275.1875000
54238.612534	728385.5625000
54238.618461	728531.5000000
54238.624387	728132.5000000
54238.630314	728516.5625000
54238.636240	727751.3750000
54238.642166	728067.6875000
54238.648093	728491.2500000
54238.654019	727559.1875000
54238.659946	728365.9375000
54238.665872	728041.4375000
54238.671798	728050.0625000
54238.677725	727971.9375000
54238.683651	728142.3125000
54238.689578	727969.9375000
54238.695504	727617.7500000
54238.701430	727281.7500000
54238.707357	729272.4375000
54238.713283	727593.0000000
54238.719210	727623.6875000
54238.725136	727692.0000000
54238.731062	727601.1875000
54238.736989	727747.6875000
54238.742915	727966.7500000
54238.748842	727368.1875000
54238.754768	727409.8750000
54238.760694	727811.0625000
54238.766621	727609.3125000
54238.772547	727065.0000000
54238.778474	728014.5625000
54238.784400	727161.5625000
54238.790326	726747.0000000
54238.796253	726994.5000000
54238.802179	727349.0000000
54238.808106	727428.1250000
54238.814032	727188.2500000
54238.819959	727104.6875000
54238.825885	726468.3125000
54238.831811	726950.0000000
54238.837738	726652.4375000
54238.843664	726745.9375000
54238.849591	726774.8125000
54238.855517	726236.5000000
54238.861443	726785.8125000
54238.867370	727116.3750000
54238.873296	726931.8125000
54238.879223	726397.8125000
54238.885149	727131.5625000
54238.891075	726359.7500000
54238.897002	726562.6250000
54238.902928	726375.8125000
54238.908855	726176.6250000
54238.914781	725930.5625000
54238.920707	726143.6875000
54238.926634	726445.4375000
54238.932560	726280.0000000
54238.938487	726211.8750000
54238.944413	726264.3125000
54238.950339	726434.0000000
54238.956266	726064.5625000
54238.962192	725906.8750000
54238.968119	726355.1250000
54238.974045	726040.2500000
54238.979971	725772.8750000
54238.985898	725336.4375000
54238.991824	725828.0625000
54238.997751	726258.1875000
54239.003677	725912.0000000
54239.009603	726364.3750000
54239.015530	725789.5000000
54239.021456	725294.5000000
54239.027383	724991.2500000
54239.033309	725278.8750000
54239.039235	725762.3125000
54239.045162	725489.8750000
54239.051088	725545.8125000
54239.057015	725254.3125000
54239.062941	725758.9375000
54239.068868	725802.4375000
54239.074794	725333.5000000
54239.080720	725252.0625000
54239.086647	724713.1250000
54239.092573	724403.5625000
54239.098500	724934.5000000
54239.104426	725400.4375000
54239.110352	725693.9375000
54239.116279	725413.1875000
54239.122205	725334.2500000
54239.128132	725658.8125000
54239.134058	725271.0625000
54239.139984	725631.9375000
54239.145911	724886.1875000
54239.151837	725115.6875000
54239.157764	724755.6875000
54239.163690	725465.7500000
54239.169616	726531.8750000
54239.175543	725769.9375000
54239.181469	725989.3125000
54239.187396	724847.3125000
54239.193322	725063.6250000
54239.199248	725279.0000000
54239.205175	724978.3125000
54239.211101	725354.7500000
54239.217028	724904.7500000
54239.222954	724707.6875000
54239.228880	724593.4375000
54239.234807	722565.1875000
54239.240733	714526.3750000
54239.246660	707428.5000000
54239.252586	705017.5625000
54239.258512	703781.6875000
54239.264439	702378.6250000
54239.270365	702986.3125000
54239.276292	704225.5625000
54239.282218	704857.0625000
54239.288144	704688.8125000
54239.294071	705241.3750000
54239.299997	705416.3125000
54239.305924	705933.3750000
54239.311850	707793.7500000
54239.317776	715219.0000000
54239.323703	722690.2500000
54239.329629	724795.5625000
54239.335556	724780.4375000
54239.341482	725287.7500000
54239.347408	724613.3750000
54239.353335	724998.3125000
54239.359261	725053.3750000
54239.365188	724717.8125000
54239.371114	724596.8750000
54239.377040	724610.5000000
54239.382967	724654.3125000
54239.388893	724717.4375000
54239.394820	724687.8750000
54239.400746	725333.2500000
54239.406672	724553.3750000
54239.412599	724585.7500000
54239.418525	724100.7500000
54239.424452	724120.1875000
54239.430378	724223.0625000
54239.436304	724582.0000000
54239.442231	724870.5000000
54239.448157	724822.7500000
54239.454084	724136.6250000
54239.460010	724850.9375000
54239.465937	724770.6875000
54239.471863	724986.6875000
54239.477789	725015.0625000
54239.483716	724557.8750000
54239.489642	723747.4375000
54239.495569	724560.6250000
54239.501495	724652.0000000
54239.507421	724457.7500000
54239.513348	724955.5625000
54239.519274	724584.2500000
54239.525201	724715.6250000
54239.531127	724482.8125000
54239.537053	724667.0000000
54239.542980	724194.4375000
54239.548906	724871.5000000
54239.554833	724994.6250000
54239.560759	723805.3125000
54239.566685	725118.6250000
54239.572612	725109.6875000
54239.578538	724616.5000000
54239.584465	724413.6250000
54239.590391	724665.8125000
54239.596317	724324.4375000
54239.602244	724491.6250000
54239.608170	724380.4375000
54239.614097	725244.4375000
54239.620023	724556.1875000
54239.625949	724339.0000000
54239.631876	724653.7500000
54239.637802	725572.4375000
54239.643729	724821.6875000
