epoch	flux
54398.728797	290635.6562500
54398.734724	290905.2187500
54398.740650	290859.0625000
54398.746577	291346.9375000
54398.752503	291045.8125000
54398.758430	290556.5312500
54398.764356	290652.9375000
54398.770282	291068.9687500
54398.776209	290348.1875000
54398.782135	290798.0312500
54398.788062	290678.5312500
54398.793988	290680.4375000
54398.799915	290674.2812500
54398.805841	290748.6562500
54398.811768	290842.8750000
54398.817694	290922.3125000
54398.823621	290686.8750000
54398.829547	290748.8750000
54398.835473	290814.8125000
54398.841400	290524.9062500
54398.847326	290721.3437500
54398.853253	290734.5625000
54398.859179	290496.2500000
54398.865106	290406.5312500
54398.871032	290821.6875000
54398.876959	290742.1562500
54398.882885	290168.5625000
54398.888811	290721.5312500
54398.894738	291483.3437500
54398.900664	289952.5000000
54398.906591	290290.1250000
54398.912517	290673.0312500
54398.918444	290619.5000000
54398.924370	290257.5625000
54398.930297	289930.3125000
54398.936223	290123.5000000
54398.942149	290552.1562500
54398.948076	290501.8750000
54398.954002	290413.4375000
54398.959929	290128.5625000
54398.965855	290065.9687500
54398.971782	290183.9062500
54398.977708	289951.9062500
54398.983635	290199.6562500
54398.989561	289978.0937500
54398.995488	290149.9375000
54399.001414	290033.0312500
54399.007340	290258.1875000
54399.013267	289927.0625000
54399.019193	289883.7500000
54399.025120	289864.5937500
54399.031046	289908.5000000
54399.036973	290230.8437500
54399.042899	290100.2812500
54399.048826	289784.0000000
54399.054752	289955.4062500
54399.060678	289845.6562500
54399.066605	289800.4375000
54399.072531	289895.8125000
54399.078458	289709.6562500
54399.084384	289971.5625000
54399.090311	289862.1875000
54399.096237	289334.5312500
54399.102164	289607.3750000
54399.108090	289755.6562500
54399.114016	289806.4687500
54399.119943	289717.1250000
54399.125869	289612.8125000
54399.131796	289523.2812500
54399.137722	289580.1875000
54399.143649	289122.7812500
54399.149575	289326.3125000
54399.155502	289208.6875000
54399.161428	289499.3437500
54399.167355	289324.3125000
54399.173281	289246.9375000
54399.179207	289297.0000000
54399.185134	289133.5937500
54399.191060	289410.3437500
54399.196987	288982.2812500
54399.202913	289020.4687500
54399.208840	289058.9375000
54399.214766	289002.3437500
54399.220693	289278.1875000
54399.226619	289019.7812500
54399.232545	289182.1562500
54399.238472	289120.5625000
54399.244398	288858.4687500
54399.250325	289188.4062500
54399.256251	289115.0312500
54399.262178	289184.6250000
54399.268104	289002.9375000
54399.274031	288893.6562500
54399.279957	288824.5312500
54399.285883	288743.8125000
54399.291810	288647.6250000
54399.297736	288708.5000000
