epoch	flux
54424.236968	39086.1289062
54424.242894	38896.1210938
54424.248821	38706.2539062
54424.254747	38740.1875000
54424.260673	38749.9140625
54424.266600	38765.9843750
54424.272526	38517.6132812
54424.278452	38685.0820312
54424.284379	38698.1484375
54424.290305	38692.7656250
54424.296231	38588.2968750
54424.302158	38734.8046875
54424.308084	38580.7421875
54424.314010	38541.3007812
54424.319937	38451.5195312
54424.325863	38581.8046875
54424.331789	38480.5078125
54424.337716	38437.2031250
54424.343642	38362.1406250
54424.349568	38487.2304688
54424.355494	38556.6171875
54424.361421	38343.3320312
54424.367347	38547.6562500
54424.373273	38463.0742188
54424.379200	38499.6054688
54424.385126	38384.0742188
54424.391052	38608.4960938
54424.396979	38341.1250000
54424.402905	38546.9843750
54424.408831	38300.4101562
54424.414758	38277.4140625
54424.420684	38357.7148438
54424.426610	38710.4453125
54424.432537	38139.5664062
54424.438463	38475.3125000
54424.444389	38178.8125000
54424.450316	38621.5273438
54424.456242	38226.8554688
54424.462168	38110.1171875
54424.468095	38053.0429688
54424.474021	38183.4726562
54424.479947	38163.3007812
54424.485874	38140.6289062
54424.491800	38444.6367188
54424.497726	37869.4218750
54424.503653	38471.7890625
54424.509579	38081.0312500
54424.515505	38102.0898438
54424.521432	37997.2148438
54424.527358	37951.9062500
54424.533284	37740.3710938
54424.539211	38024.1289062
54424.545137	37854.7500000
54424.551063	37977.9023438
54424.556990	37670.1445312
54424.562916	37770.6835938
54424.568842	37662.5585938
54424.574768	37904.6289062
54424.580695	37869.0781250
54424.586621	37714.9179688
54424.592547	37866.2031250
54424.598474	38305.2929688
54424.604400	37628.4648438
54424.610326	37851.3125000
54424.616253	37706.3437500
54424.622179	37858.0664062
54424.628105	37569.8085938
54424.634032	37544.9570312
54424.639958	37567.3945312
54424.645884	37457.2304688
54424.651811	37482.1015625
54424.657737	37543.7500000
54424.663663	37702.7460938
54424.669590	37568.0820312
54424.675516	37488.4296875
54424.681442	37468.7617188
54424.687369	37626.3828125
54424.693295	37368.6835938
54424.699221	37413.9101562
54424.705148	37485.5625000
54424.711074	37509.8203125
54424.717000	37857.0937500
54424.722927	37342.6718750
54424.728853	37265.0664062
54424.734779	37400.7695312
54424.740706	37278.0976562
54424.746632	37288.3906250
54424.752558	37469.1093750
54424.758484	37426.3046875
54424.764411	37357.6132812
54424.770337	37377.6054688
54424.776263	37203.2382812
54424.782190	37381.9765625
54424.788116	37460.4101562
