epoch	flux
54237.249540	75548.9765625
54237.255467	75767.8828125
54237.261393	75630.9765625
54237.267319	75544.0625000
54237.273246	75443.2421875
54237.279172	75555.5390625
54237.285099	75573.9921875
54237.291025	75639.5781250
54237.296951	75672.1406250
54237.302878	75600.5468750
54237.308804	75652.7968750
54237.314731	75589.5468750
54237.320657	75667.1796875
54237.326583	75703.9140625
54237.332510	75423.9531250
54237.338436	75432.8828125
54237.344363	75712.6953125
54237.350289	75617.8046875
54237.356216	75653.9218750
54237.362142	75808.7109375
54237.368068	75580.3046875
54237.373995	75616.5703125
54237.379921	75520.9062500
54237.385848	75513.2812500
54237.391774	75861.4296875
54237.397700	75700.9921875
54237.403627	75592.2500000
54237.409553	75504.6171875
54237.415480	75708.1640625
54237.421406	75551.3203125
54237.427332	75947.9921875
54237.433259	75634.6953125
54237.439185	75606.2734375
54237.445112	75669.2812500
54237.451038	75669.1796875
54237.456964	75709.1875000
54237.462891	75749.9765625
54237.468817	75535.6328125
54237.474744	75537.6406250
54237.480670	75657.1718750
54237.486597	75673.6640625
54237.492523	75545.6875000
54237.498449	75552.4921875
54237.504376	75400.9843750
54237.510302	75914.5468750
54237.516229	75705.4375000
54237.522155	75736.7109375
54237.528081	75718.6171875
54237.534008	75803.7890625
54237.539934	75984.9062500
54237.545861	75577.1171875
54237.551787	75533.1484375
54237.557713	75730.9218750
54237.563640	75638.1796875
54237.569566	75728.9609375
54237.575493	75591.2421875
54237.581419	75601.6328125
54237.587345	75588.9921875
54237.593272	75706.8437500
54237.599198	75680.0234375
54237.605125	75711.2265625
54237.611051	75661.1875000
54237.616978	75610.6093750
54237.622904	75786.4375000
54237.628830	75494.3125000
54237.634757	75726.5468750
54237.640683	75595.7187500
54237.646610	75645.5234375
54237.652536	75722.3359375
54237.658462	75658.8046875
54237.664389	75727.3750000
54237.670315	75740.8906250
54237.676242	75525.6015625
54237.682168	76092.6640625
54237.688094	75718.7812500
54237.694021	75974.1406250
54237.699947	75593.6640625
54237.705874	76095.4453125
54237.711800	75474.3984375
54237.717726	75623.1718750
54237.723653	75521.5156250
54237.729579	75658.3750000
54237.735506	75566.2578125
54237.741432	75678.2343750
54237.747359	75753.9843750
54237.753285	75772.4765625
54237.759211	75702.5000000
54237.765138	75707.4296875
54237.771064	75663.4687500
54237.776991	75799.1328125
54237.782917	75589.9531250
54237.788843	75498.9375000
54237.794770	75586.9921875
54237.800696	75595.0312500
54237.806623	75682.2500000
54237.812549	75528.1328125
54237.818475	75623.9218750
54237.824402	75652.3828125
54237.830328	75685.0937500
54237.836255	75699.0312500
54237.842181	75787.2031250
54237.848107	75579.5937500
54237.854034	75711.4765625
54237.859960	75725.6718750
54237.865887	75793.9375000
54237.871813	75576.8281250
54237.877739	75864.6953125
54237.883666	75726.7734375
54237.889592	75729.5078125
54237.895519	75582.5312500
54237.901445	75552.0859375
54237.907372	75606.9453125
54237.913298	75691.5468750
